account,symbol,execution price,size,side,time,start position,event,closedPnL,leverage,date
62,BTC,45805.88350278043,1.8633589166194946,sell,2023-01-08 18:00:00,1.9431061198060373,trade,1695.7228778108654,1.358174146020873,2023-01-08
75,BTC,46322.64287919531,0.5267696625033187,buy,2023-01-08 19:00:00,3.082654740557473,trade,1897.2886947731115,6.379141019711131,2023-01-08
92,BTC,40130.944565883336,0.8071173452912752,buy,2023-01-08 20:00:00,7.782558478800198,trade,156.6937282465246,8.827262963664705,2023-01-08
89,BTC,46635.3737201671,0.9209460775939723,buy,2023-01-08 21:00:00,1.576135090238811,trade,1023.5306441853447,9.0174893346067,2023-01-08
62,BTC,41780.359668697514,0.934869480419459,buy,2023-01-08 22:00:00,2.647826486567748,trade,175.28677893392387,5.041339843329655,2023-01-08
97,BTC,49610.70317469455,1.2645852067395986,buy,2023-01-08 23:00:00,-6.870465679927989,trade,-1336.7254388759306,5.133733193917664,2023-01-08
1,BTC,41486.62727753113,1.8918440917149444,buy,2023-01-09 00:00:00,-0.5215755976779448,trade,-411.8233689636573,1.6927226470721561,2023-01-09
27,BTC,44146.24123727024,0.5573161524817594,sell,2023-01-09 01:00:00,4.327942239161979,trade,131.92796677195707,7.036885228987321,2023-01-09
62,BTC,40853.49668078644,0.33085261497174434,sell,2023-01-09 02:00:00,-4.581146033672692,trade,-454.5477187434442,8.39133478335561,2023-01-09
77,BTC,49968.742518459476,0.47519393073388083,sell,2023-01-09 03:00:00,-5.954916389509302,trade,-218.653277435036,3.2018954914424174,2023-01-09
3,BTC,45021.950103312425,1.7851573103976122,buy,2023-01-09 04:00:00,-3.723463835511689,trade,-91.39955750911444,4.791707934700282,2023-01-09
70,BTC,45953.85017320044,1.3270405440448914,buy,2023-01-09 05:00:00,-5.169987440143331,trade,-80.87849786546131,8.549554030887432,2023-01-09
72,BTC,40670.76477388427,0.6432228995544041,sell,2023-01-09 06:00:00,-5.701747259272083,trade,52.25849049748321,8.894084208960592,2023-01-09
27,BTC,47499.604703991776,1.650299184040373,buy,2023-01-09 07:00:00,-1.5029831426382607,trade,-1060.605066396601,3.1886198223780333,2023-01-09
9,BTC,42099.05593095586,1.7366029930905285,buy,2023-01-09 08:00:00,8.156770277670681,trade,-717.0161491279362,5.955135710872278,2023-01-09
62,BTC,48980.54289440714,1.7083772435115283,buy,2023-01-09 09:00:00,0.14119293477436656,trade,-1284.5842656999694,2.7324383557224436,2023-01-09
37,BTC,42051.39640482007,1.8459604139151535,buy,2023-01-09 10:00:00,-6.24159238369354,trade,977.8155496862004,1.916908877256009,2023-01-09
97,BTC,41906.877206636666,0.579257938329387,buy,2023-01-09 11:00:00,-8.460566612382518,trade,-2105.6469418403244,9.200084512527617,2023-01-09
51,BTC,40365.49667848095,1.5345796646179288,sell,2023-01-09 12:00:00,3.9231229027585037,trade,1153.5903433169256,8.384567538088984,2023-01-09
44,BTC,44720.669451099995,0.9750250448208659,sell,2023-01-09 13:00:00,-2.344024711272244,trade,1386.3493972628432,7.840314116228565,2023-01-09
24,BTC,45648.411332626165,1.699797250491117,sell,2023-01-09 14:00:00,6.436618931707187,trade,-302.1805869826214,1.4388968693182638,2023-01-09
79,BTC,40657.08639428352,1.4841322866070652,sell,2023-01-09 15:00:00,3.1902153728154037,trade,-2603.1370878272987,8.593559134392317,2023-01-09
59,BTC,47755.276166950105,1.5752501483494767,sell,2023-01-09 16:00:00,5.92482901082737,trade,-361.3105619672905,4.942396683148454,2023-01-09
32,BTC,44532.88834748028,1.3467074915940358,buy,2023-01-09 17:00:00,-4.561079211631025,trade,-64.18416128881928,4.081556109662737,2023-01-09
96,BTC,45243.9026932758,0.4371146619924431,buy,2023-01-09 18:00:00,3.847178449221163,trade,-1010.5982199289134,5.9182872492283884,2023-01-09
88,BTC,44407.62746938228,1.135551145904183,buy,2023-01-09 19:00:00,-4.718760306125624,trade,-515.2183938082427,1.8221791845120023,2023-01-09
52,BTC,44007.63060875326,1.9708725050965656,buy,2023-01-09 20:00:00,8.78136958900583,trade,1530.1951988633514,7.80981894417159,2023-01-09
62,BTC,45596.40331308218,1.881037326344526,sell,2023-01-09 21:00:00,2.7274856306674877,trade,664.927162301741,6.241915691994663,2023-01-09
58,BTC,41552.40245930712,0.18203009801432218,sell,2023-01-09 22:00:00,-3.5097639964931577,trade,-924.5641143780999,2.6793108718585077,2023-01-09
52,BTC,41819.28130495271,0.4131481498859305,sell,2023-01-09 23:00:00,-4.609762754154547,trade,-1597.5991695954322,2.6940897979214102,2023-01-09
12,BTC,48617.85621013517,0.35028466956366766,buy,2023-01-10 00:00:00,-6.18146829856713,trade,-327.0173176097711,2.658237864154068,2023-01-10
39,BTC,49461.154621336325,1.4793618289720614,sell,2023-01-10 01:00:00,3.8928191778745553,trade,-213.45677935043824,1.5130214879674058,2023-01-10
2,BTC,43733.09316279753,1.6537921267281956,buy,2023-01-10 02:00:00,-5.625687740041454,trade,496.1991873633163,6.290186044345163,2023-01-10
3,BTC,42707.446731435535,0.5056715959902767,sell,2023-01-10 03:00:00,1.906065318549782,trade,-535.316712567659,8.563133598296574,2023-01-10
56,BTC,46439.995432390155,1.0611201166084752,sell,2023-01-10 04:00:00,-4.707299461492854,trade,511.4995753618614,1.1574839258864973,2023-01-10
81,BTC,44087.34171098097,1.69733575322128,buy,2023-01-10 05:00:00,3.2393788958773726,trade,1935.1540400602291,1.441041804741462,2023-01-10
59,BTC,40253.86355660345,1.4923229350558762,buy,2023-01-10 06:00:00,6.298794570810784,trade,815.5010224442626,6.154932490182512,2023-01-10
2,BTC,41561.525973661905,1.1302506904345118,sell,2023-01-10 07:00:00,5.560504862893064,trade,-48.088507330772586,8.375461168474471,2023-01-10
2,BTC,47159.722288473975,1.2216606118716686,sell,2023-01-10 08:00:00,5.217026618615634,trade,-183.1504710532947,3.9406500151177024,2023-01-10
92,BTC,46589.23941910151,1.065885039140932,buy,2023-01-10 09:00:00,-6.245551886154958,trade,-356.6731341798712,4.1465295892695,2023-01-10
54,BTC,40270.95992503483,0.665342057505759,sell,2023-01-10 10:00:00,-8.232301060309625,trade,1180.6409124521447,6.367118477470983,2023-01-10
87,BTC,42219.721619329495,1.1735417864321307,sell,2023-01-10 11:00:00,3.9789765697477115,trade,-627.3134459513029,3.467916002117323,2023-01-10
96,BTC,42310.74796588071,1.4088820738951724,buy,2023-01-10 12:00:00,-2.6330557241129737,trade,45.222708999982565,1.2394752946991572,2023-01-10
97,BTC,46718.92743598729,1.7593135401355346,sell,2023-01-10 13:00:00,-1.353075471933053,trade,51.19790188108534,7.617056662914365,2023-01-10
1,BTC,40197.105377543645,1.3089535725605714,buy,2023-01-10 14:00:00,-9.37701814413218,trade,-501.78419281153197,6.630849216473078,2023-01-10
19,BTC,41041.085819845735,1.5461309203820002,sell,2023-01-10 15:00:00,-4.808471014499016,trade,-1372.4655478841007,6.226803991500932,2023-01-10
2,BTC,47999.1608537319,0.4041361064136887,buy,2023-01-10 16:00:00,-9.32647192251072,trade,322.9745036176682,7.675157160926408,2023-01-10
53,BTC,41785.446620543335,0.9769592013976007,sell,2023-01-10 17:00:00,7.583715452024954,trade,-61.003971855383554,7.0770775380583375,2023-01-10
44,BTC,46527.46107851875,0.11773007767147727,buy,2023-01-10 18:00:00,-5.132066335629391,trade,500.24046943656987,2.8529378936048904,2023-01-10
90,BTC,42381.827810467264,0.5686898425910837,sell,2023-01-10 19:00:00,1.146743391460161,trade,-533.6003064391668,4.17232942249016,2023-01-10
32,BTC,40994.41392759345,1.4802772587147093,buy,2023-01-10 20:00:00,-9.220413586777392,trade,1220.8212988130479,2.134991275107625,2023-01-10
70,BTC,42431.72190999454,1.9844389075637905,sell,2023-01-10 21:00:00,3.3369478261131604,trade,-876.7737812118448,2.168713120760929,2023-01-10
32,BTC,47222.66931855659,0.2884383892157102,sell,2023-01-10 22:00:00,-3.5394530849181223,trade,1712.0402840178926,7.085761717208853,2023-01-10
68,BTC,48556.96468106286,0.8628392001364477,sell,2023-01-10 23:00:00,7.958383739153316,trade,-1747.6365098282615,8.727400962842484,2023-01-10
55,BTC,48302.198645669916,1.620134840528403,sell,2023-01-11 00:00:00,7.762363778680715,trade,434.77006455689116,9.664593254750251,2023-01-11
75,BTC,43971.835296184545,0.4876677057949078,sell,2023-01-11 01:00:00,-3.494187632765044,trade,475.43068252662346,6.655124057945,2023-01-11
56,BTC,46680.85136570646,1.154661403674344,sell,2023-01-11 02:00:00,8.019217913809356,trade,-795.5570679408823,2.6569119102486125,2023-01-11
17,BTC,42049.84295415821,1.4928354624563822,sell,2023-01-11 03:00:00,9.923153469975578,trade,424.3939378610126,1.9508531090403762,2023-01-11
38,BTC,42931.47730261013,1.2703723554943402,sell,2023-01-11 04:00:00,6.508313282478962,trade,1279.518669760159,8.31565874383082,2023-01-11
24,BTC,48963.3581852112,0.4572469957692906,sell,2023-01-11 05:00:00,6.897426955104578,trade,-2216.8188393540645,6.208808287239993,2023-01-11
69,BTC,40130.019235107364,0.7752306805029049,buy,2023-01-11 06:00:00,-5.019825277818201,trade,502.74480749081465,6.564565189123479,2023-01-11
98,BTC,40855.08530854468,1.5892043905222548,buy,2023-01-11 07:00:00,1.5340479771551259,trade,-2493.2708203300776,8.033158798792384,2023-01-11
70,BTC,42078.862551460275,1.1530303768508317,sell,2023-01-11 08:00:00,-8.654881720652643,trade,-965.6648035232081,7.329495049592064,2023-01-11
86,BTC,40265.322038738195,0.1099362657315342,buy,2023-01-11 09:00:00,-8.101641263566606,trade,1629.1663649009452,8.51012427570487,2023-01-11
11,BTC,41814.35435089797,1.5458824440533783,sell,2023-01-11 10:00:00,9.977852240665811,trade,-581.782033392054,1.5059251491389063,2023-01-11
16,BTC,45830.415609696924,0.16709157438645422,sell,2023-01-11 11:00:00,-3.4672150114817812,trade,-1173.8799644089727,7.727685730718544,2023-01-11
97,BTC,44214.24550592498,1.516894187189341,buy,2023-01-11 12:00:00,4.963678240976927,trade,-197.93772898468188,8.657674815898858,2023-01-11
73,BTC,48926.71711076975,0.4847130643139511,sell,2023-01-11 13:00:00,6.133301060536329,trade,2067.906338163552,3.575215382124829,2023-01-11
59,BTC,48174.435617384406,1.9203396122268224,sell,2023-01-11 14:00:00,7.1604654201445825,trade,-1831.6822472060262,6.764025465939276,2023-01-11
70,BTC,43418.17351697876,0.7990874274739604,buy,2023-01-11 15:00:00,9.95256594804313,trade,-1051.3099116393446,3.827458574532749,2023-01-11
80,BTC,42594.234334312925,0.7211700710423502,buy,2023-01-11 16:00:00,-5.170070294862644,trade,1497.4316831796264,9.621739598342087,2023-01-11
93,BTC,43796.92408167267,0.3828872956316449,sell,2023-01-11 17:00:00,-9.192983462806005,trade,1857.7023435377325,1.300812151919534,2023-01-11
3,BTC,45902.94942514808,0.6806480094314082,buy,2023-01-11 18:00:00,-1.7761696401082805,trade,-103.43122429028392,6.218135594496595,2023-01-11
20,BTC,42680.63640822876,1.765636447473581,buy,2023-01-11 19:00:00,-7.398386603421061,trade,-1239.0527025266424,2.498531923445636,2023-01-11
59,BTC,46241.489078491344,1.99303524149177,sell,2023-01-11 20:00:00,-9.551482216758897,trade,2095.843501809159,7.4099818465944285,2023-01-11
36,BTC,44094.1165219124,0.7997881079630118,buy,2023-01-11 21:00:00,-2.791463457170278,trade,1594.4423917491968,2.583012550767959,2023-01-11
19,BTC,45520.471808519804,0.9523601988136308,buy,2023-01-11 22:00:00,5.674765021504729,trade,678.946987762233,3.1184493570852183,2023-01-11
90,BTC,44361.265291353164,1.4719347825852005,sell,2023-01-11 23:00:00,1.3236138245014182,trade,-812.40234893742,5.449337299411823,2023-01-11
67,BTC,42944.65759541918,1.7837719828836416,buy,2023-01-12 00:00:00,-3.7444402157929186,trade,-49.02934083803674,9.233514549971902,2023-01-12
19,BTC,49484.53306962157,1.2267842349548899,buy,2023-01-12 01:00:00,3.0868401098543945,trade,-160.36008104483076,2.9054293493317376,2023-01-12
20,BTC,47636.05794159761,0.8438988265378757,sell,2023-01-12 02:00:00,-5.359636393823786,trade,330.85130461557776,2.298160190062932,2023-01-12
96,BTC,41401.13175766452,0.8839814976123851,sell,2023-01-12 03:00:00,-9.712371078558299,trade,1451.001438131336,7.830791486686276,2023-01-12
71,BTC,48684.679758979124,1.421674478343933,sell,2023-01-12 04:00:00,5.287067728728548,trade,879.4170411374032,5.505575791005379,2023-01-12
52,BTC,44874.311982495135,0.1061147008481295,buy,2023-01-12 05:00:00,2.4748616972801827,trade,-1077.3760769847581,9.206066011435942,2023-01-12
33,BTC,48945.52226894091,1.2772197411736974,sell,2023-01-12 06:00:00,5.246052490019199,trade,1376.4964500195379,2.3195310144385806,2023-01-12
40,BTC,47998.55255947315,0.775436719838579,sell,2023-01-12 07:00:00,-9.221239666246689,trade,313.1321400131553,6.813351037207354,2023-01-12
39,BTC,44252.13504469233,1.6089749294264601,buy,2023-01-12 08:00:00,6.742392556613044,trade,687.0657958589162,3.0959123153663355,2023-01-12
82,BTC,40224.69308320117,0.2766822156639511,sell,2023-01-12 09:00:00,2.3905240007260673,trade,1466.540859278603,2.4108438578647537,2023-01-12
1,BTC,42686.77359384946,1.217584307201942,sell,2023-01-12 10:00:00,1.2679070142528026,trade,-1111.5802495135513,7.150864736415435,2023-01-12
11,BTC,45416.34214660867,1.0138484907836351,sell,2023-01-12 11:00:00,2.492280962290632,trade,-35.825578706462935,6.343161579178599,2023-01-12
92,BTC,46334.78219826147,1.3204184992199322,sell,2023-01-12 12:00:00,7.288664937367283,trade,-531.4545513592151,7.793447125260981,2023-01-12
57,BTC,42578.876854332026,0.22322182951763986,buy,2023-01-12 13:00:00,1.7387301311781407,trade,-1567.8594253654558,3.785163188015641,2023-01-12
89,BTC,41393.560740728244,1.2019691961134495,sell,2023-01-12 14:00:00,1.619007597763586,trade,346.7099776049199,5.03174490743971,2023-01-12
50,BTC,48349.30236799299,1.166820717123095,sell,2023-01-12 15:00:00,9.813583141315316,trade,2511.5565515844237,4.6492450869737665,2023-01-12
23,BTC,49844.02180703552,1.1652541793907247,buy,2023-01-12 16:00:00,5.13460334137136,trade,-1840.077744505753,9.856805175698629,2023-01-12
31,BTC,45256.901823026856,1.246626566533264,sell,2023-01-12 17:00:00,-1.154123890977294,trade,-32.28061104947032,3.630240610654491,2023-01-12
94,BTC,41716.79285848304,1.3852890807300882,buy,2023-01-12 18:00:00,4.147940000658554,trade,640.5429350747735,3.653355145120902,2023-01-12
42,BTC,42723.07326519369,1.6294790993934625,buy,2023-01-12 19:00:00,-2.2153905661642304,trade,123.07820165618115,4.190933879457466,2023-01-12
99,BTC,40183.90676547467,0.6126593682436072,buy,2023-01-12 20:00:00,-5.42249075033002,trade,-113.1280525157404,6.081346731612894,2023-01-12
7,BTC,49142.98806560499,1.667593879342118,sell,2023-01-12 21:00:00,1.937037537755188,trade,-1299.2163634458243,3.270904698373707,2023-01-12
16,BTC,41177.51082890141,1.0466857963005618,buy,2023-01-12 22:00:00,8.563641962279029,trade,232.78674294016363,9.237609463413465,2023-01-12
90,BTC,45765.164755142534,0.2464107303552292,buy,2023-01-12 23:00:00,8.582790400309253,trade,-756.7639770159263,3.3911700837963714,2023-01-12
60,BTC,42740.55220687206,0.21124676556356048,buy,2023-01-13 00:00:00,-3.1618944378901936,trade,-2189.9217049785534,9.062341584041752,2023-01-13
2,BTC,45541.78002515793,0.7350528055225155,sell,2023-01-13 01:00:00,0.5535493244338987,trade,1194.5922205137308,1.9312755728192619,2023-01-13
1,BTC,46514.20388351864,1.5913042565117883,sell,2023-01-13 02:00:00,-5.767282028602776,trade,958.3858198420425,6.909064321596871,2023-01-13
48,BTC,48297.41803707201,1.4445937760077399,sell,2023-01-13 03:00:00,9.912622189977668,trade,51.6609768510798,9.162869665944193,2023-01-13
12,BTC,42064.21271760603,1.5983684328775722,sell,2023-01-13 04:00:00,9.622358157358715,trade,229.07468820570256,2.518744945584066,2023-01-13
69,BTC,40109.958286584806,1.0828112072390579,sell,2023-01-13 05:00:00,2.990178594148947,trade,1074.3180127155613,9.714942640893295,2023-01-13
37,BTC,41368.85630068807,0.936378096115432,sell,2023-01-13 06:00:00,6.0882811935494665,trade,224.3396567780826,5.075950243739605,2023-01-13
32,BTC,49000.186418481055,0.38015980074193945,sell,2023-01-13 07:00:00,4.3020032256739995,trade,904.0175547613144,9.51143597596922,2023-01-13
9,BTC,48738.90077562515,0.7235662318576919,buy,2023-01-13 08:00:00,1.8631643807893639,trade,-297.48220087385016,7.091380392670423,2023-01-13
99,BTC,45974.131021703084,0.924636795730363,buy,2023-01-13 09:00:00,-8.933040060222046,trade,1311.9837385739465,3.7142818288619637,2023-01-13
19,BTC,46005.16860433653,0.2683408163912727,buy,2023-01-13 10:00:00,-0.9047131489467795,trade,320.7857259326839,2.6947227242539578,2023-01-13
48,BTC,46650.366745462554,0.5191627101513013,buy,2023-01-13 11:00:00,3.49572604334821,trade,194.05194360587402,3.7336154160258945,2023-01-13
80,BTC,41753.71278623449,1.2366280587211038,sell,2023-01-13 12:00:00,3.5506322776736923,trade,-1270.061088712032,1.837156683364075,2023-01-13
3,BTC,49144.119459249596,1.4977599170544607,buy,2023-01-13 13:00:00,-2.5375476315523287,trade,286.9558543017087,2.294811697089968,2023-01-13
20,BTC,44187.70524892073,1.9968602716466044,buy,2023-01-13 14:00:00,8.833839733160612,trade,-831.9549174944511,1.9419439631183302,2023-01-13
24,BTC,43831.38528249497,1.8729153295527596,buy,2023-01-13 15:00:00,-6.65285935526438,trade,-638.2827265284942,4.8064918936740195,2023-01-13
54,BTC,45189.177052828374,1.320873879116864,buy,2023-01-13 16:00:00,0.007188924311211764,trade,-815.375628316121,8.160205386318278,2023-01-13
33,BTC,40469.65966775055,0.9003713012587368,sell,2023-01-13 17:00:00,3.8176795310164557,trade,-1066.234931899225,2.2724519879470617,2023-01-13
24,BTC,41662.83368756079,1.3087369929456423,sell,2023-01-13 18:00:00,3.9427161178361843,trade,2124.7714030169614,2.172883898551023,2023-01-13
75,BTC,47380.3361642637,1.5927380743524409,sell,2023-01-13 19:00:00,2.9727791353763102,trade,1331.339061988403,6.790860545655977,2023-01-13
72,BTC,40827.98667925126,0.3248387627544359,buy,2023-01-13 20:00:00,-4.494235730962797,trade,1920.3675021442612,2.7746468377125963,2023-01-13
36,BTC,46031.52109466388,0.8788192904229476,sell,2023-01-13 21:00:00,-6.875868626267561,trade,-1222.895019555564,1.8784903429809243,2023-01-13
38,BTC,42453.49109681321,1.6956243427076727,buy,2023-01-13 22:00:00,2.718806536534217,trade,71.2537499108925,2.5016372038501986,2023-01-13
84,BTC,43892.95614041977,0.8292826086727836,sell,2023-01-13 23:00:00,1.9860423227887551,trade,-1293.5076252040958,9.313582562890986,2023-01-13
99,BTC,42886.937367706996,1.1865573153316544,sell,2023-01-14 00:00:00,-6.412879794215181,trade,-695.694877197064,8.393241274985717,2023-01-14
89,BTC,43556.72716464949,1.2167617856381767,sell,2023-01-14 01:00:00,4.102782911411268,trade,-918.1269834165748,4.186581061195847,2023-01-14
99,BTC,47190.45905184245,0.4505048809539147,sell,2023-01-14 02:00:00,-0.8965601653268713,trade,1239.5840064415615,6.9023869059465355,2023-01-14
25,BTC,42971.21715623175,0.7882473391393479,sell,2023-01-14 03:00:00,3.355211832063059,trade,-396.2296781017599,5.835481063012343,2023-01-14
93,BTC,45664.046402968976,0.735571448609671,buy,2023-01-14 04:00:00,6.7473415954030145,trade,1068.3793336940164,7.094118371343075,2023-01-14
18,BTC,44760.504021991,0.1497737462109231,sell,2023-01-14 05:00:00,-6.605431428461537,trade,604.1208895885179,7.1440403721648345,2023-01-14
82,BTC,46636.71165362648,0.14596435139357497,buy,2023-01-14 06:00:00,-9.617102640063266,trade,2303.638752104789,6.658606135539936,2023-01-14
66,BTC,49368.29739324758,1.6802243829839696,buy,2023-01-14 07:00:00,5.5820517279157364,trade,-1479.444223139724,3.3949123168357773,2023-01-14
54,BTC,47325.7209721025,0.6188345389483435,buy,2023-01-14 08:00:00,2.1939485030523187,trade,1259.233239786799,1.351057786865363,2023-01-14
35,BTC,42149.40378590757,1.0843496558537493,buy,2023-01-14 09:00:00,3.9927913924424345,trade,1146.4408704007276,5.10010103791098,2023-01-14
80,BTC,40311.83135061285,0.6675785898186688,buy,2023-01-14 10:00:00,6.763099499772849,trade,-973.3788380270346,9.018764962216334,2023-01-14
61,BTC,42622.64044299825,1.887290565719147,sell,2023-01-14 11:00:00,6.05621869649001,trade,1007.1333364731596,6.125475326667183,2023-01-14
41,BTC,45950.77930700255,0.5926638418449701,sell,2023-01-14 12:00:00,9.218402938576492,trade,336.1449630262288,8.491519375317171,2023-01-14
100,BTC,40514.2581348425,0.9163479442039766,sell,2023-01-14 13:00:00,0.7187015770423635,trade,-227.47625995340778,9.924619086651052,2023-01-14
33,BTC,44963.662472012365,1.7581874759207434,sell,2023-01-14 14:00:00,-0.23008734680189313,trade,-823.9354869719996,2.4725458372444864,2023-01-14
68,BTC,45968.428489168895,1.6996737769044363,buy,2023-01-14 15:00:00,-1.9622560021853985,trade,-719.1094514491859,7.225998752277841,2023-01-14
33,BTC,43342.438908169606,0.4535926939079269,sell,2023-01-14 16:00:00,-6.92617914311591,trade,2049.812095785926,7.068642163300222,2023-01-14
14,BTC,47709.12203745822,1.6250222886118497,sell,2023-01-14 17:00:00,1.4521446576404493,trade,0.682818957482628,9.819599026224505,2023-01-14
21,BTC,41065.982531337715,0.9705550848019959,buy,2023-01-14 18:00:00,-4.459749513480425,trade,782.1300015314591,9.870406605575203,2023-01-14
48,BTC,40751.37781735809,1.0176408569621749,buy,2023-01-14 19:00:00,8.42615024425951,trade,-790.8993816675531,7.1801075055171655,2023-01-14
20,BTC,47281.887562036034,0.35361194759029313,sell,2023-01-14 20:00:00,1.663816085541951,trade,-779.8529462216388,3.1925331278397486,2023-01-14
8,BTC,44954.91316206199,0.2531428761385368,sell,2023-01-14 21:00:00,1.8568036101622027,trade,1081.9848092499421,8.187002543175392,2023-01-14
7,BTC,46884.02396427736,1.4830846832501539,buy,2023-01-14 22:00:00,-2.9015067824597995,trade,-1349.5762115515322,1.963262207899343,2023-01-14
67,BTC,44348.273386037465,1.0432761894750695,sell,2023-01-14 23:00:00,-8.960212960445851,trade,-415.21376790527154,8.026293737544659,2023-01-14
17,BTC,42464.02033239107,0.9300163349688411,sell,2023-01-15 00:00:00,-9.365124692540228,trade,34.02741107223205,9.191765117302268,2023-01-15
33,BTC,48191.023176742,1.4860656344395538,sell,2023-01-15 01:00:00,-1.5332971169360494,trade,111.37260184005241,4.4455005529159175,2023-01-15
48,BTC,47994.15878968979,1.5544745080831086,sell,2023-01-15 02:00:00,-8.308692438055242,trade,-179.09328501615627,6.675717654847724,2023-01-15
76,BTC,46946.96470854427,0.4019255185717717,buy,2023-01-15 03:00:00,2.136939110802782,trade,395.8197810959231,4.871284588871436,2023-01-15
59,BTC,42721.45137229963,1.2594277840075185,buy,2023-01-15 04:00:00,7.619460112793149,trade,692.8557558178115,4.939885494893156,2023-01-15
86,BTC,45902.30666869087,0.3571727563276025,buy,2023-01-15 05:00:00,7.658296330374444,trade,734.63754545933,3.7933380019730807,2023-01-15
22,BTC,43609.73896940027,1.5276126634551868,sell,2023-01-15 06:00:00,3.1809082026446482,trade,-985.8038086678267,7.859166584052922,2023-01-15
30,BTC,40915.820733266344,1.348214796907565,sell,2023-01-15 07:00:00,-5.775363370541379,trade,-284.15509792879715,9.425589077498547,2023-01-15
38,BTC,49173.13575462243,1.9175677800585702,sell,2023-01-15 08:00:00,7.259936627177442,trade,1194.7628618769377,9.46675773311015,2023-01-15
51,BTC,41368.186309189616,0.23102023107720024,sell,2023-01-15 09:00:00,7.721868706264164,trade,894.6471875738723,2.5730315638744043,2023-01-15
54,BTC,49502.37353820803,0.20840397018738321,sell,2023-01-15 10:00:00,-6.066928300940826,trade,-1372.8594514810638,8.872692846909095,2023-01-15
8,BTC,44460.05772957956,0.6361554419170802,buy,2023-01-15 11:00:00,4.7485217154135455,trade,351.4799003522017,7.6368829728440994,2023-01-15
27,BTC,41851.329288386194,0.5972407990982214,sell,2023-01-15 12:00:00,-4.269609021457541,trade,-1978.2252493748103,3.2755366062126035,2023-01-15
27,BTC,45419.00947378358,0.5692597182367997,sell,2023-01-15 13:00:00,6.052806247058594,trade,46.93490206036962,1.605561516293631,2023-01-15
98,BTC,48729.45835876408,1.8218837029899697,buy,2023-01-15 14:00:00,9.944757998072053,trade,1897.7670167459771,3.4119754019594017,2023-01-15
21,BTC,47322.248864095614,0.5741377797140615,sell,2023-01-15 15:00:00,-9.399479893412144,trade,-947.8927172689863,9.20987413103373,2023-01-15
30,BTC,48065.6114786145,0.6167044796443989,buy,2023-01-15 16:00:00,7.947317315818637,trade,-834.3230454915821,6.6986080740619505,2023-01-15
97,BTC,46587.833667107174,1.542856698594131,buy,2023-01-15 17:00:00,2.4526106719731615,trade,764.0297815728595,7.489491948080847,2023-01-15
28,BTC,46922.76564517852,0.9545057006560259,buy,2023-01-15 18:00:00,9.467652383296425,trade,-1542.801515209646,3.314371159981863,2023-01-15
64,BTC,48491.95651565319,1.5757500582148443,buy,2023-01-15 19:00:00,-0.6998096494714474,trade,-632.7550298850391,7.474493400173382,2023-01-15
97,BTC,42496.68008859186,0.22419569937233197,buy,2023-01-15 20:00:00,6.947758611427474,trade,596.4411375817526,1.2530935565013137,2023-01-15
69,BTC,44894.24963643141,1.02638526797943,sell,2023-01-15 21:00:00,-8.752118628034456,trade,-634.2858476894031,4.377892111957124,2023-01-15
61,BTC,42212.09441819602,0.163865840348237,buy,2023-01-15 22:00:00,-3.294418998434086,trade,-235.96998721097162,6.640780136880981,2023-01-15
48,BTC,49876.68007996647,0.2190410865651736,buy,2023-01-15 23:00:00,-8.6596692449758,trade,744.1857103150345,2.3148690898718822,2023-01-15
19,BTC,49440.593396866134,1.822231161354381,sell,2023-01-16 00:00:00,9.506862669581409,trade,421.54608353656124,8.407032170022411,2023-01-16
4,BTC,40394.26811368506,0.36456620512343085,sell,2023-01-16 01:00:00,6.339478145436736,trade,266.8183962954019,3.1152816893072677,2023-01-16
35,BTC,47055.751725156886,1.1115992963229124,buy,2023-01-16 02:00:00,7.050948424919412,trade,-339.12227927003875,6.8705300153660165,2023-01-16
64,BTC,49252.48317415666,0.8810816449413423,sell,2023-01-16 03:00:00,8.759304628677885,trade,370.06111526895535,4.646774283177967,2023-01-16
49,BTC,41805.75345127333,0.759952319891801,sell,2023-01-16 04:00:00,-8.297930277604292,trade,-123.73268009975662,6.364392359298825,2023-01-16
17,BTC,45679.4523055263,1.8096833568058177,buy,2023-01-16 05:00:00,-2.288048149733333,trade,457.8056099257847,1.967054973660173,2023-01-16
44,BTC,49154.88297588042,0.14146445387343004,buy,2023-01-16 06:00:00,-8.579302219119958,trade,-496.93202511797824,1.1522151992944658,2023-01-16
92,BTC,40339.45978585799,1.3612004037336194,sell,2023-01-16 07:00:00,-5.784137968999428,trade,-182.56897437954112,9.186079846422711,2023-01-16
30,BTC,46974.2026724684,1.9304494250057458,buy,2023-01-16 08:00:00,-5.412684459246552,trade,-989.9577925520139,3.426670078904645,2023-01-16
93,BTC,42973.49007372551,1.1643195485774998,buy,2023-01-16 09:00:00,-0.6178557790484263,trade,-35.0076100062359,8.37709302502413,2023-01-16
46,BTC,49243.961953765305,1.8799626778628744,sell,2023-01-16 10:00:00,-4.628756650927148,trade,-811.0008636288449,9.994152704249801,2023-01-16
6,BTC,49710.58245165368,0.19928997064344517,buy,2023-01-16 11:00:00,-7.980437863644778,trade,-1114.0464501619933,2.9028813219902005,2023-01-16
99,BTC,49442.664891134336,0.8957073062409066,buy,2023-01-16 12:00:00,-6.650178218117846,trade,258.66114785538815,3.3865366706502003,2023-01-16
